angle radius accuracy
18.305084745762713 3.576923076923077 72.66988527576963
24.406779661016948 3.576923076923077 76.8588605963976
30.508474576271183 3.576923076923077 79.98976513543678
36.610169491525426 3.576923076923077 81.41594254255958
42.71186440677966 3.576923076923077 80.49073400039613
48.813559322033896 3.576923076923077 76.5442944106373
54.91525423728813 3.576923076923077 69.59442280101473
61.01694915254237 3.576923076923077 61.6222817608356
67.11864406779661 3.576923076923077 54.70478155427393
73.22033898305085 3.576923076923077 50.92110301026929
79.32203389830508 3.576923076923077 50.99008288568927
85.42372881355932 3.576923076923077 54.389840069836595
91.52542372881355 3.576923076923077 59.75498863414355
97.62711864406779 3.576923076923077 65.38574313661147
103.72881355932203 3.576923076923077 69.58231813524154
109.83050847457626 3.576923076923077 70.87281390357212
115.9322033898305 3.576923076923077 69.28322160335084
122.03389830508473 3.576923076923077 66.15812919560543
128.135593220339 3.576923076923077 62.93160804946187
134.23728813559322 3.576923076923077 61.03878904484141
140.33898305084745 3.576923076923077 61.741561307572596
146.4406779661017 3.576923076923077 64.22480519363143
152.54237288135593 3.576923076923077 67.11955183022232
158.64406779661016 3.576923076923077 69.07013023506218
164.7457627118644 3.576923076923077 68.68736448477225
170.84745762711864 3.576923076923077 67.07819567327739
176.94915254237287 3.576923076923077 65.14695921115442
183.0508474576271 3.576923076923077 63.10600315588193
189.15254237288136 3.576923076923077 61.2028717430733
195.25423728813558 3.576923076923077 59.69931513937625
201.3559322033898 3.576923076923077 58.9991838856837
207.45762711864407 3.576923076923077 58.867965755940084
213.5593220338983 3.576923076923077 59.22294186079963
219.66101694915253 3.576923076923077 59.98930229304181
225.76271186440678 3.576923076923077 61.071550966719265
231.864406779661 3.576923076923077 61.49206939368562
237.96610169491524 3.576923076923077 61.30731403292036
244.06779661016947 3.576923076923077 60.856578615545345
250.16949152542372 3.576923076923077 60.48416350919131
256.271186440678 3.576923076923077 60.55628801493898
262.3728813559322 3.576923076923077 61.48894952511785
268.47457627118644 3.576923076923077 63.07058847061964
274.5762711864407 3.576923076923077 64.80431208138201
280.6779661016949 3.576923076923077 66.19315556928959
286.77966101694915 3.576923076923077 66.74448903565369
292.8813559322034 3.576923076923077 66.87519630049756
298.9830508474576 3.576923076923077 66.51269543264334
305.08474576271186 3.576923076923077 65.24369660449405
311.18644067796606 3.576923076923077 62.65663407756707
317.2881355932203 3.576923076923077 58.35703964861297
323.3898305084746 3.576923076923077 52.46202313599798
329.4915254237288 3.576923076923077 45.8383237974277
335.59322033898303 3.576923076923077 39.3685846441662
